8021;Total Provinces;ID;ENG;Region
70.560897;32.079156;PROV2385;Varanger Fjord;Ice Sea
71.475538;25.882867;PROV2386;North Cape;Ice Sea
70.428841;18.753883;PROV2387;Alten Fjord;Ice Sea
68.743702;13.700172;PROV2388;Vest Fjord;Ice Sea
66.168667;10.667945;PROV2389;Trondheim Fjord;Ice Sea
64.061808;6.624976;PROV2390;Molde Fjord;Ice Sea
65.575897;2.669898;PROV2391;Central Norwegian Sea;Ice Sea
62.010379;3.944312;PROV2392;Sogne Fjord;North Sea
59.566817;4.076148;PROV2393;Bokn Fjord;North Sea
56.476891;3.769684;PROV2394;Southcentral North Sea;North Sea
51.899363;2.341462;PROV2395;Mouth of the Thames;North Sea
53.705636;1.319733;PROV2396;The Wash;North Sea
55.011476;-0.130462;PROV2397;Mouth of the Tyne;North Sea
56.410091;-1.602630;PROV2398;Firth of Forth;North Sea
44.9072727;8.6116796;PROV2399;Alessandria;Italy
61.801646;-1.428821;PROV2400;Westcentral North Sea;Ice Sea
52.962487;-15.735379;PROV2401;Rockall Bank;Celtic Sea
59.183656;-3.997650;PROV2402;Pentland Firth;North Sea
58.574453;-7.484647;PROV2403;The Minch;Celtic Sea
57.231993;-9.352323;PROV2404;Little Minch;Celtic Sea
55.727620;-8.978787;PROV2405;North Channel;Celtic Sea
53.788272;-4.930666;PROV2406;Solway Firth;Celtic Sea
53.664773;-11.879178;PROV2407;Connemara Approaches;Celtic Sea
52.120622;-11.571561;PROV2408;Galway Bay;Celtic Sea
50.869019;-11.225832;PROV2409;Kinsale Head;Celtic Sea
51.870335;-6.413821;PROV2410;St. George's Channel;Celtic Sea
50.149397;-7.918948;PROV2411;Celtic Sea;Celtic Sea
50.114537;-0.490333;PROV2412;Eastern English Channel;Celtic Sea
49.583241;-3.621437;PROV2413;Western English Channel;Celtic Sea
49.017283;-6.763526;PROV2414;Channel Approach;Celtic Sea
46.738399;-3.169804;PROV2415;North Bay of Biscaya;Celtic Sea
45.666315;-2.027225;PROV2416;Central Bay of Biscaya;Celtic Sea
44.306600;-2.719364;PROV2417;South Bay of Biscaya;Celtic Sea
44.275144;-5.015507;PROV2418;Southwest Bay of Biscaya;Celtic Sea
44.180674;-7.251224;PROV2419;Costa Verde;Celtic Sea
49.611368;-16.976834;PROV2420;West Biscaya Basin;Celtic Sea
59.388268;-19.654321;PROV2421;Hatton Bank;Western Ice Sea
48.401323;-17.005462;PROV2422;West Celtic Shelf;Northeast Atlantic
38.530403;-25.092498;PROV2423;Azores Sea Mounts-East;Iberian West Coast
39.822111;-13.797799;PROV2424;South Iberian Shelf;Iberian West Coast
43.497634;-9.710884;PROV2425;Rias Bajas;Iberian West Coast
41.125783;-10.062447;PROV2426;Coast of Porto;Iberian West Coast
38.079306;-10.370064;PROV2427;Coast of Lissabon;Iberian West Coast
36.435503;-8.260689;PROV2428;Gulf of Cadiz;Iberian West Coast
34.321742;-7.997017;PROV2429;Gulf of Morocco;Iberian West Coast
35.961796;-5.977161;PROV2430;Straits of Gibraltar;Western mediterranean
36.103947;-2.944934;PROV2431;Alboran Sea;Western mediterranean
37.667968;-0.220325;PROV2432;Cape of Palos;Western mediterranean
40.465145;2.372449;PROV2433;Catalan Sea;Western mediterranean
38.841221;3.229382;PROV2434;Balaeric Sea;Western mediterranean
42.635388;4.503797;PROV2435;Gulf of Lyon;Western mediterranean
39.911227;5.866101;PROV2436;Sea of Sardinia;Western mediterranean
38.772731;9.008191;PROV2437;Gulf of Cagliari;Western mediterranean
42.829064;7.008679;PROV2438;Gulf of Genoa;Western mediterranean
40.558879;11.355541;PROV2439;Tyrrhenian Sea;Central mediterranean
37.399829;12.058666;PROV2440;Sea of Sicily;Central mediterranean
39.227139;13.904370;PROV2441;Gulf of Salerno;Central mediterranean
36.76880401;16.21149801;PROV2442;Coast of Syracuse;Central mediterranean
38.56018501;17.46394001;PROV2443;Gulf of Taranto;Central mediterranean
44.30340201;13.44294401;PROV2444;North Adriatic Sea;Central mediterranean
42.79055601;15.42048301;PROV2445;Central Adriatic Sea;Central mediterranean
41.56942201;18.14509201;PROV2446;South Adriatic Sea;Central mediterranean
47.68745691;17.65039741;PROV2447;Gyor;Hungary
38.90299501;19.74909601;PROV2448;Ionian Sea;Central mediterranean
45.17161651;28.79144391;PROV2449;Tulcea;Romania
44.20000001;27.33333301;PROV2450;Calarasi;Romania
33.68270301;23.58198101;PROV2451;Coast of Tobruk;Eastern Mediterranean
33.77407401;34.10688401;PROV2452;Levant Sea;Eastern Mediterranean
29.07411501;32.83994401;PROV2453;Suez Canal;Arabian Sea
32.61573001;26.81196201;PROV2454;Coast of Egypt ;Eastern Mediterranean
25.96662601;35.60849901;PROV2455;North Red Sea;Arabian Sea
17.66358701;40.60727801;PROV2456;South Red Sea;Arabian Sea
43.94236001;12.45777701;PROV2457;San Marino;Italy
12.99187501;46.35926701;PROV2458;South Coast of Aden;Arabian Sea
15.49102301;53.06028101;PROV2459;North Coast of Aden;Arabian Sea
26.18333301;56.25000001;PROV2460;al-Hasab;Middle East
7.29092901;50.24969301;PROV2461;North Coast of Somalia ;Arabian Sea
4.23874901;53.20861901;PROV2462;West Somali Basin;Arabian Sea
36.04193901;31.22003301;PROV2463;Gulf of Antalya;Eastern Mediterranean
39.34444201;24.73809901;PROV2464;North Aegean Sea;Eastern Mediterranean
42.249592;29.783010;PROV2465;Western Black Sea;Black Sea
44.673270;30.617971;PROV2466;Karkinit Bay;Black Sea
42.525485;38.791799;PROV2467;Eastern Black Sea;Black Sea
46.077735;36.594534;PROV2468;Sea of Azov;Black Sea
-14.7880327;-39.2784178;PROV2469;Itabuna;Brazilian Highlands
39.2057079;45.4490982;PROV2470;Naxçivan;Kaukasus
58.271221;-1.954193;PROV2471;Cromarty Firth;North Sea
53.945567;4.615632;PROV2472;Waddenzee;North Sea
54.542584;7.636872;PROV2473;Helgoland Bight;North Sea
57.665226;8.054352;PROV2474;Skagerrak;North Sea
57.512123;11.262360;PROV2475;Kattegat;North Sea
54.386043;11.701482;PROV2476;Store Bält;Baltic Sea
54.622268;14.903634;PROV2477;Pomeranian Bay;Baltic Sea
55.272159;19.232248;PROV2478;Gulf of Danzig;Baltic Sea
55.979259;16.364816;PROV2479;Kalmar Sound;Baltic Sea
56.920328;20.232004;PROV2480;Courland Lagoon;Baltic Sea
58.550243;17.765936;PROV2481;Coast of Stockholm;Baltic Sea
58.466612;22.226385;PROV2482;Central Baltic Sea;Baltic Sea
57.960672;23.346990;PROV2483;Gulf of Riga;Baltic Sea
59.910191;25.731023;PROV2484;Gulf of Finland;Baltic Sea
47.289116;131.852759;PROV2485;Suibin;Eastern Russia
47.354348;123.918186;PROV2486;Qiqihaer;Eastern Russia
44.988449;126.049703;PROV2487;Fuyu;Eastern Russia
59.132333;37.9091811;PROV2488;Cerepovec;Russia
61.874543;18.349315;PROV2489;Southwest Gulf of Bothnia;Baltic Sea
-27.78442;-64.2672806;PROV2490;Santiago del Estero;Gran Chaco
61.415388;20.480663;PROV2491;Southeast Gulf of Bothnia;Baltic Sea
44.060678;35.869436;PROV2492;Central Black Sea;Black Sea
36.325694;25.089661;PROV2493;Sea of Crete;Eastern Mediterranean
64.870177;23.139355;PROV2494;Northwest Gulf of Bothnia;Baltic Sea
-6.948192;-13.997904;PROV2495;Ascension Sea Mounts;Southcentral Atlantic
36.34;43.13;PROV2496;al-Mausil;Middle East
-6.4824784;-76.3726891;PROV2497;Tarapoto;Andes
-16.733322;-4.246011;PROV2498;St Helena Sea Mount;Southeast Atlantic Ocean
-23.739892;-24.405923;PROV2499;Pernambuco Abyssal plain;Southcentral Atlantic
-24.261784;-30.865884;PROV2500;Western Pernambuco Plain;Southcentral Atlantic
-29.137103;-39.490668;PROV2501;Northern Coast of Uruguay Slope;Southwest Atlantic Ocean
31.690216;113.382458;PROV2502;Suixian;China
33.392211;104.926337;PROV2503;Wudu;China
38.487194;106.230909;PROV2504;Yinchuan;Northern Russia
32.684715;109.029022;PROV2505;Ankang;China
-22.198228;-34.271770;PROV2506;North Argentine Plain;Brazilian Coast
34.363184;107.237743;PROV2507;Baoji;China
33.006729;114.362379;PROV2508;Runan;China
45.899247;6.129384;PROV2509;Annecy;France
-8.566487;-33.744843;PROV2510;Brazilian Plain;Brazilian Coast
43.504418;124.825625;PROV2511;Huaide;Eastern Russia
-3.257472;-36.579316;PROV2512;East Ceara Deep Sea Plain;Brazilian Coast
33.731561;114.886154;PROV2513;Huaiyang;China
48.113748;5.1392559;PROV2514;Chaumont;France
34.797282;114.307583;PROV2515;Kaifeng;China
35.302928;113.926975;PROV2516;Xinxiang;China
36.195386;113.116255;PROV2517;Changzhi;China
37.786653;113.657841;PROV2518;Pingding;China
17.296320;-65.414573;PROV2519;Lesser Antilles;Carribean
38.416663;112.734174;PROV2520;Xinxian;China
17.505990;-72.621604;PROV2521;Mona Passage;Carribean
35.23375;115.480656;PROV2522;Heze;China
37.73892;115.670177;PROV2523;Hengshui;China
11.671828;-77.938987;PROV2524;Windward Passage;Carribean
38.771863;115.494287;PROV2525;Qingyuan;China
38.219856;117.007478;PROV2526;Cangxian;China
39.630867;118.180194;PROV2527;Tangshan;China
36.45703;115.98546;PROV2528;Liaocheng;China
36.067117;120.382612;PROV2529;Qingdao;China
36.706774;119.161756;PROV2530;Weixian;China
36.512506;118.542982;PROV2531;Linqu;China
24.399261;-93.402448;PROV2532;Gulf of Mexico;Mexican Gulf
36.651216;117.12;PROV2533;Jinan;China
37.434093;116.357465;PROV2534;Dexian;China
23.071775;-77.010846;PROV2535;Florida Strait;Sargassos
20.748026;-70.375104;PROV2536;Old Bahama Channel;Sargassos
28.875586;-69.188580;PROV2537;Crooked Island Passage;Sargassos
-6.165917;39.202641;PROV2538;Zanzibar;East Africa
20.912318;-65.321393;PROV2539;Mayaguana Passage;Sargassos
25.356067;-65.672955;PROV2540;South Sargasso Sea;Sargassos
22.220084;-59.256940;PROV2541;Northern Antilles Shelf;Sargassos
4.377754;-46.907968;PROV2542;West Ceara Deep Sea Plain;Brazilian Coast
10.832727;-47.617658;PROV2543;Guiana Basin;Central Mid-Atlantic Ridge
14.023559;-37.908909;PROV2544;Eastern Guiana Basin;Central Mid-Atlantic Ridge
11.193429;-31.580783;PROV2545;Southern South-Central Mid-Atlantic Ridge;Central Mid-Atlantic Ridge
7.815539;-25.019375;PROV2546;West Romanche Gap;Eastern Atlantic
6.026986;-23.569180;PROV2547;East Romanche Gap;Eastern Atlantic
-18.578356;-29.415689;PROV2548;Martin Vaz Sea Mounts;Southcentral Atlantic
3.180053;-22.118984;PROV2549;South Romanche Gap;Eastern Atlantic
31.867903;106.747478;PROV2550;Bazhong;China
29.56301;106.551557;PROV2551;Chóngqing;China
-33.888489;-78.893789;PROV2552;San Juan Shoals;West Coast of South America
-10.058073;-83.735352;PROV2553;Peru Basin;West Coast of South America
-26.185201;-58.1753697;PROV2554;Formosa;Gran Chaco
49.0270129;1.151361;PROV2555;Évreux;France
32.434672;119.569989;PROV2556;Jiangdu;China
47.322047;5.04148;PROV2557;Dijon;France
32.802200;118.102945;PROV2558;Chuxian;China
29.552106;103.765568;PROV2559;Leshan;China
28.155801;105.444765;PROV2560;Xuyong;China
29.293902;108.165538;PROV2561;Pengshui;China
19.972013;-159.643272;PROV2562;Necker Ridge;Central Pacific Ocean
19.434175;-157.314171;PROV2563;East Hawaiian Rise;Central Pacific Ocean
14.244464;-134.221231;PROV2564;Central Clarion Fracture Zone;East Pacific Ocean
21.024309;-123.059121;PROV2565;East Clarion Fracture Zone;East Pacific Ocean
16.700604;-109.594330;PROV2566;East Pacific Rise;West Coast of North America
29.351681;117.215086;PROV2567;Fuliang;China
26.313737;114.520537;PROV2568;Suichuan;China
28.682892;115.858198;PROV2569;Nanchang;China
28.97008;118.859457;PROV2570;Quzhou;China
30.753924;120.758543;PROV2571;Jiaxing;China
28.46763;119.922796;PROV2572;Lishui;China
29.789095;118.199179;PROV2573;Xiuning;China
30.945516;117.811267;PROV2574;Tóngling;China
10.053465;-81.443626;PROV2575;Panama Canal;Carribean
39.909965;116.656437;PROV2576;Tongxian;China
10.542001;-53.117287;PROV2577;Southern Antilles Shelf;Brazilian Coast
21.140834;-81.084661;PROV2578;Grand Cayman;Carribean
24.319195;-84.129987;PROV2579;Cuba Deep;Mexican Gulf
5.107142;-13.285976;PROV2580;FreeTown Slope;Eastern Atlantic
42.5063174;1.5218355;PROV2581;Andorra la Vella;Spain
-12.378781;9.025474;PROV2582;East Angola Plain;Southeast Atlantic Ocean
43.737411;7.420816;PROV2583;Monaco;France
10.273549;55.669556;PROV2584;North Somali Basin;Arabian Sea
15.914074;66.947000;PROV2585;East Arabian Basin;Arabian Sea
12.352760;70.270364;PROV2586;Kavaratti Sea;Arabian Sea
5.366525;71.940286;PROV2587;North Chagos-Laccadive Plateau;Arabian Sea
-1.744561;96.538871;PROV2588;Java Trench;East Indian Ocean
36.431919;141.887118;PROV2589;Ishinomaki Bay;Home Islands
43.414651;137.756258;PROV2590;Silkhote Alin Coast;Home Islands
-45.221268;160.147780;PROV2591;South Tasman Sea;Tasman Sea
27.4728327;94.9119621;PROV2592;Dibrugarh;India
33.078735;-14.193306;PROV2593;Madeiran Approach;Iberian West Coast
28.163840;-16.142422;PROV2594;East Cap Verde Approach;Eastern Atlantic
44.518489;-13.106937;PROV2595;North Iberian Shelf;Celtic Sea
45.781361;-5.630741;PROV2596;East Biscaya Basin;Celtic Sea
48.5216364;9.0576448;PROV2597;Tübingen;Germany
62.844303;-13.853539;PROV2598;Central Faroes Gap;Western Ice Sea
59.966463;-13.746854;PROV2599;Southeast Faroes Gap;Celtic Sea
60.940238;1.966773;PROV2600;East Central North Sea;North Sea
72.295206;16.424781;PROV2601;North Norwegian Sea;Ice Sea
45.30000001;21.89027891;PROV2602;Resita;Romania
44.62500001;22.66805601;PROV2603;Turnu Severin;Romania
45.42333301;28.04250001;PROV2604;Galati;Romania
45.89394041;28.18902751;PROV2605;Cahul;Romania
55.70329481;21.14427941;PROV2606;Klaipeda;Baltic States
42.70815851;18.35026381;PROV2607;Trebinje;Balkan
43.36000001;19.36000001;PROV2608;Pljevlja;Balkan
42.89139091;20.86599951;PROV2609;Kosovska Mitrovica;Balkan
41.13003611;24.88649021;PROV2610;Xanthi;Balkan
38.41885001;27.12872001;PROV2611;Izmir;Anatolia
43.13695341;24.71419061;PROV2612;Lovech;Balkan
40.41744701;26.67743501;PROV2613;Gelibolu;Anatolia
45.00000001;41.11666701;PROV2614;Armavir;Kaukasus
44.05000001;43.05000001;PROV2615;Pjatigorsk;Kaukasus
47.90253481;20.37722841;PROV2616;Eger;Hungary
36.83404701;-2.46371361;PROV2617;Almeria;Spain
37.77959411;-3.78490571;PROV2618;Jaen;Spain
39.88732961;4.25961951;PROV2619;Mahón;Spain
38.90673391;1.42059831;PROV2620;Ibiza;Spain
41.11714321;16.87187151;PROV2621;Bari;Italy
40.68244081;14.76809611;PROV2622;Salerno;Italy
45.54155261;10.21180191;PROV2623;Brescia;Italy
45.43838421;10.99162151;PROV2624;Verona;Italy
38.1731682;20.4899734;PROV2625;Argostoli;Balkan
44.933393;4.89236;PROV2626;Valence;France
50.5558095;9.6808449;PROV2627;Fulda;Germany
49.813987;19.0259;PROV2628;Bielsko;Poland
59.8585638;17.6389267;PROV2629;Uppsala;Sweden
60.1237802;24.4414844;PROV2630;Kirkkonummi;Finland
66.8326525;28.6701181;PROV2631;Salla;Finland
65.6884921;-18.1261693;PROV2632;Akureyri;Iceland
22.2681173;34.6471738;PROV2633;Hala'ib;Sudan
54.1519705;-4.485244;PROV2634;Douglas;England
8.00000001;48.48333301;PROV2635;Garoowe;Horn of Africa
20.7144094;70.9873719;PROV2636;Diu;India
20.4012577;72.8574558;PROV2637;Daman;India
11.00000001;75.53333301;PROV2638;Mayyazhi;India
10.9337465;79.7960523;PROV2639;Karaikkal;India
10.9180445;79.7934547;PROV2640;Yanam;India
25.4358011;81.846311;PROV2641;Allahabad;India
25.3176452;82.9739144;PROV2642;Varanasi;India
-22.956111;14.508056;PROV2643;Walvis Bay;Southwest Africa
-32.983333;27.866667;PROV2644;East London;South Africa
6.883333;-6.45;PROV2645;Daloa;West Africa
4.751389;-6.638611;PROV2646;San Pedro;West Africa
54.0361319;19.0379763;PROV2647;Marienburg;Germany
46.670511;-1.426442;PROV2648;La Roche-sur-Yon;France
15.716667;-88.583333;PROV2649;Puerto Barrios;Central America
15.00000001;-88.03333301;PROV2650;San Pedro Sula;Central America
12.0111402;-83.7703693;PROV2651;Bluefields;Central America
9.983333;-83.033333;PROV2652;Puerto Limón;Central America
-50.3402138;-72.2705078;PROV2653;El Calafate;Patagonia
-31.7413197;-60.5115471;PROV2654;Parana;Rio de la Plata
-43.2491302;-65.3074036;PROV2655;Trelew;Patagonia
-22.9099384;-47.0626332;PROV2656;Campinas;Brazilian Highlands
9.056944;-62.049722;PROV2657;Tucupita;Grand Colombia
5.6624369;-67.6066164;PROV2658;Puerto Ayacucho;Grand Colombia
-27.5953778;-48.5480499;PROV2659;Florianopólis;Brazilian Highlands
2.998611;-75.304444;PROV2660;Neiva;Grand Colombia
-29.1634031;-51.1796683;PROV2661;Caxias do Sul;Brazilian Highlands
-9.6498487;-35.7089492;PROV2662;Maceió;Brazilian Highlands
-12.2597272;-38.9646608;PROV2663;Feira de Santana;Brazilian Highlands
-14.8619237;-40.8445346;PROV2664;Vitória da Conquista;Brazilian Highlands
-10.9472468;-37.0730823;PROV2665;Aracaju;Brazilian Highlands
-7.1194958;-34.8450118;PROV2666;João Pessoa;Brazilian Highlands
-18.9146078;-48.2753801;PROV2667;Uberlandia;Brazilian Highlands
-16.7286406;-43.8582139;PROV2668;Montes Claros;Brazilian Highlands
-20.1451261;-44.8916447;PROV2669;Divinópolis;Brazilian Highlands
-10.7031252;-48.4084386;PROV2670;Porto Nacional;Brazilian Highlands
-7.2290365;-39.3124461;PROV2671;Juazeiro do Norte;Brazilian Highlands
-23.3044524;-51.1695824;PROV2672;Londrina;Brazilian Highlands
19.73703621;-72.2067681;PROV2673;Cap-Haitien;Caribbean
19.46666701;-70.70000001;PROV2674;Santiago de los Caballeros;Caribbean
4.56925501;-70.96926101;PROV2675;Obando;Grand Colombia
46.4004089;-117.0011889;PROV2676;Lewiston;Northwest US
41.1399814;-104.8202462;PROV2677;Cheyenne;Northwest US
38.5733155;-109.5498395;PROV2678;Moab;Southwest US
44.5263422;-109.0565308;PROV2679;Cody;Northwest US
37.688889;-97.336111;PROV2680;Wichita;Southcentral US
38.8402805;-97.6114237;PROV2681;Salina;Southcentral US
36.1539816;-95.992775;PROV2682;Tulsa;Southcentral US
46.8266603;-100.8895761;PROV2683;Mandan;Midwest US
46.8737648;-96.7678039;PROV2684;Moorhead;Midwest US
41.6639383;-83.555212;PROV2685;Toledo;
42.1292241;-80.085059;PROV2686;Erie;Northeast US
43.16103;-77.6109219;PROV2687;Rochester;
39.9625984;-76.727745;PROV2688;York;Northeast US
39.9259463;-75.1196199;PROV2689;Camden;Northeast US
38.3606736;-75.5993692;PROV2690;Salisbury;Northeast US
44.6994873;-73.4529124;PROV2691;Plattsburgh;Northeast US
30.3960318;-88.8853078;PROV2692;Biloxi;Southeast US
24.1426408;-110.3127531;PROV2693;La Paz;Mexico
22.7709249;-102.5832539;PROV2694;Zacatecas;Mexico
24.0277202;-104.6531759;PROV2695;Durango;Mexico
20.653407;-105.2253316;PROV2696;Puerto Vallarta;Mexico
23.2494148;-106.4111425;PROV2697;Mazatlan;Mexico
28.6329957;-106.0691004;PROV2698;Chihuahua;Mexico
22.1564699;-100.9855409;PROV2699;San Luis Potosi;Mexico
20.5887932;-100.3898881;PROV2700;Queretaro;Mexico
21.5041651;-104.8945887;PROV2701;Tepic;Mexico
22.2331041;-97.861099;PROV2702;Tampico;Mexico
19.5437751;-96.9101806;PROV2703;Xalapa-Enriquez;Mexico
17.989456;-92.9475061;PROV2704;Villahermosa;Mexico
27.4827729;-109.930367;PROV2705;Ciudad Obregón;Mexico
31.3011855;-110.9381047;PROV2706;Nogales;Mexico
26.9080378;-101.4215236;PROV2707;Monclova;Mexico
37.3382082;-121.8863286;PROV2708;San Jose;Southwest US
34.4208305;-119.6981901;PROV2709;Santa Barbara;Southwest US
35.3732921;-119.0187125;PROV2710;Bakersfield;Southwest US
33.4734978;-82.0105148;PROV2711;Augusta;
32.7554883;-97.3307658;PROV2712;Fort Worth;Southcentral US
33.0198431;-96.6988856;PROV2713;Plano;Southcentral US
27.5305671;-99.4803241;PROV2714;Laredo;Southcentral US
31.549333;-97.1466695;PROV2715;Waco;Southcentral US
31.9973456;-102.0779146;PROV2716;Midland;Southcentral US
35.0456297;-85.3096801;PROV2717;Chattanooga;Southeast US
37.4137536;-79.1422464;PROV2718;Lynchburg;Northeast US
41.7637111;-72.6850932;PROV2719;Hartford;Northeast US
39.1031182;-84.5120196;PROV2720;Cincinnati;Northeast US
42.732535;-84.5555347;PROV2721;Lansing;Midwest US
43.0125274;-83.6874562;PROV2722;Flint;Midwest US
44.811349;-91.4984941;PROV2723;Eau Claire;Midwest US
38.440429;-122.7140548;PROV2724;Santa Rosa;Southwest US
54.9820651;-97.0832932;PROV2725;Norway House;Canada
49.8879519;-119.4960106;PROV2726;Kelowna;Western Canada
54.3150367;-130.3208187;PROV2727;Prince Rupert;Western Canada
53.9170641;-122.7496693;PROV2728;Prince George;Western Canada
48.4758208;-81.3304953;PROV2729;Timmins;Canada
46.49000001;-81.01000001;PROV2730;Sudbury;Canada
43.8970929;-78.8657912;PROV2731;Oshawa;Canada
48.4280529;-71.0684923;PROV2732;Saguenay;Eastern Canada
45.4765446;-74.7012723;PROV2733;Gatineau;Eastern Canada
44.5369442;-73.5107131;PROV2734;Longueuil;Eastern Canada
48.3729471;-68.5218905;PROV2735;Rimouski;Eastern Canada
49.2212971;-68.1503944;PROV2736;Baie-Comeau;Eastern Canada
2.7270905;-63.8880155;PROV2737;Boa Vista;Amazonas
-4.205429;-69.932808;PROV2738;Leticia;Amazonas
-16.4654757;-54.6387229;PROV2739;Rondonopólis;Amazonas
-5.5205508;-47.4718408;PROV2740;Imperatriz;Brazilian Highlands
-7.0776163;-41.4673741;PROV2741;Picos;Brazilian Highlands
-9.389083;-40.5030961;PROV2742;Petrolina;Brazilian Highlands
7.3667241;11.4868062;PROV2743;Gashaka;West Africa
11.5188891;13.68416701;PROV2744;Bama;West Africa
