From;To;Type;Through;Comment;;;;;;
4835;4837;river;0;Kabongo - Kabinda;;;;;;
4835;4836;river;0;Kabongo - Mutombo-Mukulu;;;;;;
4836;4833;river;0;Mutombo-Mukulu - Lunga;;;;;;
4839;4842;river;0;Kongolo - Kasanga;;;;;;
4839;4840;river;0;Kongolo - Kabalo;;;;;;
4835;4840;river;0;Kabongo - Kabalo;;;;;;
4835;4832;river;0;Kabongo - Kibengo;;;;;;
4834;4832;river;0;Kinkondja - Kibengo;;;;;;
4834;4831;river;0;Kinkondja - Bukama;;;;;;
4833;4831;river;0;Lunga - Bukama;;;;;;
4833;4827;river;0;Lunga - Jadotville;;;;;;
4827;1127;river;0;Jadotville - Kolwezi;;;;;;
4840;4832;river;0;Kabalo - Kibengo;;;;;;
4840;4830;river;0;Kabalo - Lukonzolwa;;;;;;
4830;4841;river;0;Lukonzolwa - Baudouinville;;;;;;
4964;4830;river;0;Chiengi - Lukonzolwa;;;;;;
4964;4829;river;0;Chiengi - Kasenga;;;;;;
4965;4829;river;0;Fort Rosebery - Kasenga;;;;;;
4965;1144;river;0;Fort Rosebery - Élisabethville;;;;;;
4965;4828;river;0;Fort Rosebery - Sakania;;;;;;
1102;5061;river;0;Moçâmedes - Okau;;;;;;
1102;5060;river;0;Moçâmedes - Kaoko Otavi;;;;;;
5081;5060;river;0;Houmbe - Kaoko Otavi;;;;;;
5081;5059;river;0;Houmbe - Ondangwa;;;;;;
5081;2792;river;0;Houmbe - Pereira d'Eca;;;;;;
1103;2792;river;0;Sa da Bandeira - Pereira d'Eca;;;;;;
1103;5082;river;0;Sa da Bandeira - Maria Pia;;;;;;
1100;5079;river;0;Nova Lisboa - Kitongo;;;;;;
5090;1096;river;0;Novo Redondo - Luanda;;;;;;
5090;5088;river;0;Novo Redondo - Vila Salazar;;;;;;
5084;5088;river;0;Gabela - Vila Salazar;;;;;;
5084;2795;river;0;Gabela - Malanje;;;;;;
5084;7363;river;0;Gabela - Quirima;;;;;;
2795;5074;river;0;Malanje - Capenda-Camulemba;;;;;;
5074;5086;river;0;Capenda-Camulemba - Kassange;;;;;;
5074;7363;river;0;Capenda-Camulemba - Quirima;;;;;;
5074;5075;river;0;Capenda-Camulemba - Kioko;;;;;;
5074;1097;river;0;Capenda-Camulemba - Henrique de Carvalho;;;;;;
1097;2794;river;0;Henrique de Carvalho - Vila Luso;;;;;;
1097;5076;river;0;Henrique de Carvalho - Katema;;;;;;
5076;5077;river;0;Katema - Cazombo;;;;;;
5076;4950;river;0;Katema - Muyanga;;;;;;
5078;4947;river;0;Kangamba - Chavuma;;;;;;
5078;5076;river;0;Kangamba - Katema;;;;;;
5078;2794;river;0;Kangamba - Vila Luso;;;;;;
2794;2793;river;0;Vila Luso - Serpa Pinto;;;;;;
5085;7363;river;0;Silva Porto - Quirima;;;;;;
5085;5073;river;0;Silva Porto - Neves Ferreira;;;;;;
5073;5079;river;0;Neves Ferreira - Kitongo;;;;;;
5082;5079;river;0;Maria Pia - Kitongo;;;;;;
5082;7362;river;0;Maria Pia - Cuchi;;;;;;
7362;2792;river;0;Cuchi - Pereira d'Eca;;;;;;
7362;7361;river;0;Cuchi - Caiundo;;;;;;
5080;7361;river;0;Cuangar - Caiundo;;;;;;
5080;1107;river;0;Cuangar - Rundu;;;;;;
5072;1107;river;0;Katiba - Rundu;;;;;;
5072;5080;river;0;Katiba - Cuangar;;;;;;
5072;1106;river;0;Katiba - Katima Mulilo;;;;;;
5072;1104;river;0;Katiba - Sioma;;;;;;
5072;5078;river;0;Katiba - Kangamba;;;;;;
1107;5057;river;0;Rundu - Maheni;;;;;;
1107;4991;river;0;Rundu - Muckla;;;;;;
5057;1106;river;0;Maheni - Katima Mulilo;;;;;;
1106;4991;river;0;Katima Mulilo - Muckla;;;;;;
1106;4954;river;0;Katima Mulilo - Kazungula;;;;;;
1106;4948;river;0;Katima Mulilo - Senanga;;;;;;
5041;5068;river;0;Port Nolloth - Hohenfels;;;;;;
5041;5069;river;0;Port Nolloth - Bethanie;;;;;;
5041;5071;river;0;Port Nolloth - Warmbad;;;;;;
5071;2772;river;0;Warmbad - Springbok;;;;;;
5071;7437;river;0;Warmbad - Pofadder;;;;;;
1104;4948;river;0;Sioma - Senanga;;;;;;
1104;4949;river;0;Sioma - Lialui;;;;;;
1104;4947;river;0;Sioma - Chavuma;;;;;;
4947;4949;river;0;Chavuma - Lialui;;;;;;
4947;4950;river;0;Chavuma - Muyanga;;;;;;
4950;4949;river;0;Muyanga - Lialui;;;;;;
4950;4952;river;0;Muyanga - Kasempa;;;;;;
4950;4951;river;0;Muyanga - Solwezi;;;;;;
4954;4991;river;0;Kazungula - Muckla;;;;;;
4954;4982;river;0;Kazungula - Wankie;;;;;;
4982;1099;river;0;Wankie - Livingstone;;;;;;
4982;4955;river;0;Wankie - Kalomo;;;;;;
4955;4972;river;0;Kalomo - Kariyangwe;;;;;;
4956;4951;river;0;Ndola - Solwezi;;;;;;
4956;2801;river;0;Ndola - Kitwe;;;;;;
2801;4957;river;0;Kitwe - Broken Hill;;;;;;
2801;4953;river;0;Kitwe - Mumbwa;;;;;;
4953;4952;river;0;Mumbwa - Kasempa;;;;;;
4953;7340;river;0;Mumbwa - Ngoma;;;;;;
4953;4955;river;0;Mumbwa - Kalomo;;;;;;
4955;1129;river;0;Kalomo - Lusaka;;;;;;
4955;4971;river;0;Kalomo - Karoi;;;;;;
1129;4971;river;0;Lusaka - Karoi;;;;;;
1129;4970;river;0;Lusaka - Mount Darwin;;;;;;
1129;2789;river;0;Lusaka - Tete;;;;;;
1129;4927;river;0;Lusaka - Zumbo;;;;;;
1129;4959;river;0;Lusaka - Petauke;;;;;;
1129;4958;river;0;Lusaka - Serenje;;;;;;
4958;4957;river;0;Serenje - Broken Hill;;;;;;
4958;4956;river;0;Serenje - Ndola;;;;;;
4959;4958;river;0;Petauke - Serenje;;;;;;
4959;4962;river;0;Petauke - Mpika;;;;;;
4962;2803;river;0;Mpika - Fort Jameson;;;;;;
4962;4960;river;0;Mpika - Kazembe;;;;;;
4960;4961;river;0;Kazembe - Mirongo;;;;;;
1128;2802;river;0;Kasama - Abercorn;;;;;;
1128;4961;river;0;Kasama - Mirongo;;;;;;
1128;4962;river;0;Kasama - Mpika;;;;;;
1128;4965;river;0;Kasama - Fort Rosebery;;;;;;
4965;4962;river;0;Fort Rosebery - Mpika;;;;;;
4965;4958;river;0;Fort Rosebery - Serenje;;;;;;
4991;1105;river;0;Muckla - Maun;;;;;;
5006;1112;river;0;Ellisras - Gaberones;;;;;;
5006;4987;river;0;Ellisras - Serowe;;;;;;
5006;4988;river;0;Ellisras - Phalatswe;;;;;;
4988;5007;river;0;Phalatswe - Louis Trichardt;;;;;;
5007;4978;river;0;Louis Trichardt - Tuli;;;;;;
5007;4977;river;0;Louis Trichardt - Chiredzi;;;;;;
2921;4918;river;0;Umtali - Mapai;;;;;;
2921;4977;river;0;Umtali - Chiredzi;;;;;;
2921;4976;river;0;Umtali - Fort Victoria;;;;;;
2921;4975;river;0;Umtali - Gutu;;;;;;
4975;4968;river;0;Gutu - Marandellas;;;;;;
4973;2799;river;0;Gatooma - Gwelo;;;;;;
4973;4972;river;0;Gatooma - Kariyangwe;;;;;;
4972;4971;river;0;Kariyangwe - Karoi;;;;;;
4969;1125;river;0;Mutoko - Salisbury;;;;;;
4969;4970;river;0;Mutoko - Mount Darwin;;;;;;
4969;2789;river;0;Mutoko - Tete;;;;;;
4946;1139;river;0;Karonga - Mbeya;;;;;;
4945;2809;river;0;Dedza - Lilongwe;;;;;;
4945;1132;river;0;Dedza - Blantyre;;;;;;
4945;4929;river;0;Dedza - Mocuba;;;;;;
2805;4939;river;0;Lindi - Quionga;;;;;;
2805;4938;river;0;Lindi - Palma;;;;;;
2805;4937;river;0;Lindi - Mueda;;;;;;
4749;4937;river;0;Masasi - Mueda;;;;;;
4749;4934;river;0;Masasi - Quanantusi;;;;;;
2806;4934;river;0;Songea - Quanantusi;;;;;;
2806;2791;river;0;Songea - Vila Cabral;;;;;;
4941;1138;river;0;Moçambique - Porto Amélia;;;;;;
4941;4940;river;0;Moçambique - Montepuez;;;;;;
4942;4940;river;0;Mecuburi - Montepuez;;;;;;
4942;4936;river;0;Mecuburi - Maua;;;;;;
4942;4933;river;0;Mecuburi - Nova Freixo;;;;;;
4943;4930;river;0;António Enes - Pebane;;;;;;
4943;4931;river;0;António Enes - Alto Molócue;;;;;;
4931;1133;river;0;Alto Molócue - Nampula;;;;;;
4931;4942;river;0;Alto Molócue - Mecuburi;;;;;;
2790;1130;river;0;Quelimane - Beira;;;;;;
2790;4925;river;0;Quelimane - Vila de Sena;;;;;;
4928;4925;river;0;Benga - Vila de Sena;;;;;;
4928;4929;river;0;Benga - Mocuba;;;;;;
4928;2790;river;0;Benga - Quelimane;;;;;;
4928;4926;river;0;Benga - Vila Gouveia;;;;;;
4928;2789;river;0;Benga - Tete;;;;;;
2789;4926;river;0;Tete - Vila Gouveia;;;;;;
2789;1131;river;0;Tete - Muchena;;;;;;
2789;4927;river;0;Tete - Zumbo;;;;;;
4922;4920;river;0;Sofala - Nova Mambone;;;;;;
4922;4921;river;0;Sofala - Jofane;;;;;;
4923;4921;river;0;Chibabava - Jofane;;;;;;
4923;4918;river;0;Chibabava - Mapai;;;;;;
4915;4977;river;0;Massingir - Chiredzi;;;;;;
4915;4918;river;0;Massingir - Mapai;;;;;;
4915;4917;river;0;Massingir - Dindiza;;;;;;
4914;4917;river;0;Moamba - Dindiza;;;;;;
4914;4916;river;0;Moamba - Joao Belo;;;;;;
7437;5050;river;0;Pofadder - Rietfontein;;;;;;
7437;2776;river;0;Pofadder - Upington;;;;;;
5042;2776;river;0;Kenhardt - Upington;;;;;;
5042;5054;river;0;Kenhardt - Kuruman;;;;;;
5042;5056;river;0;Kenhardt - Griquatown;;;;;;
5056;5048;river;0;Griquatown - Prieska;;;;;;
5056;5047;river;0;Griquatown - Strydenburg;;;;;;
5056;1113;river;0;Griquatown - Kimberley;;;;;;
5047;4996;river;0;Strydenburg - Fauresmith;;;;;;
5047;1113;river;0;Strydenburg - Kimberley;;;;;;
1113;5055;river;0;Kimberley - Postmasburg;;;;;;
1113;5002;river;0;Kimberley - Bloemhof;;;;;;
5046;4996;river;0;Colesberg - Fauresmith;;;;;;
5046;4997;river;0;Colesberg - Springfontein;;;;;;
5025;4997;river;0;Molteno - Springfontein;;;;;;
5025;4998;river;0;Molteno - Zastron;;;;;;
4998;5024;river;0;Zastron - Aliwal North;;;;;;
4998;7388;river;0;Zastron - Herschel;;;;;;
4998;4997;river;0;Zastron - Springfontein;;;;;;
4998;4999;river;0;Zastron - Smithfield;;;;;;
975;4999;river;0;Maseru - Smithfield;;;;;;
975;5000;river;0;Maseru - Ficksburg;;;;;;
4992;5000;river;0;Hlotse - Ficksburg;;;;;;
4992;5001;river;0;Hlotse - Bethlehem;;;;;;
1118;2779;river;0;Durban - Richards Bay;;;;;;
1118;7411;river;0;Durban - Nquthu;;;;;;
7411;7416;river;0;Nquthu - Mapumulo;;;;;;
7411;7409;river;0;Nquthu - Estcourt;;;;;;
5016;7409;river;0;Ladysmith - Estcourt;;;;;;
5016;7408;river;0;Ladysmith - Loskop;;;;;;
7408;7407;river;0;Loskop - Witsieshoek;;;;;;
5002;4995;river;0;Bloemhof - Boshof;;;;;;
5002;2777;river;0;Bloemhof - Kroonstad;;;;;;
5004;2777;river;0;Klerksdorp - Kroonstad;;;;;;
5004;4994;river;0;Klerksdorp - Frankfort;;;;;;
4994;1120;river;0;Frankfort - Johannesburg;;;;;;
4994;5010;river;0;Frankfort - Bethal;;;;;;
5010;4993;river;0;Bethal - Vrede;;;;;;
5010;5013;river;0;Bethal - Piet Retief;;;;;;
1140;4752;river;0;Dar es Salaam - Kilwa Kivinje;;;;;;
1140;4751;river;0;Dar es Salaam - Mahenge;;;;;;
4747;1141;river;0;Iringa - Morogoro;;;;;;
4747;4745;river;0;Iringa - Dodoma;;;;;;
4747;4746;river;0;Iringa - Saranda;;;;;;
4747;4738;river;0;Iringa - Masimba;;;;;;
4751;1141;river;0;Mahenge - Morogoro;;;;;;
4737;2807;river;0;Mpanda - Kigoma;;;;;;
4737;4740;river;0;Mpanda - Urambo;;;;;;
4739;4740;river;0;Kitunda - Urambo;;;;;;
4739;4741;river;0;Kitunda - Tabora;;;;;;
4712;4711;river;0;Lamu - Malindi;;;;;;
4712;4716;river;0;Lamu - Hola;;;;;;
4716;7442;river;0;Hola - Inkashathi;;;;;;
4716;2810;river;0;Hola - Garissa;;;;;;
4716;4706;river;0;Hola - Meru;;;;;;
4706;7342;river;0;Meru - Kitui;;;;;;
4706;4715;river;0;Meru - Machakos;;;;;;
1064;4723;river;0;Kampala - Jinja;;;;;;
4726;4723;river;0;Lira - Jinja;;;;;;
4726;1064;river;0;Lira - Kampala;;;;;;
4726;4719;river;0;Lira - Hoima;;;;;;
2284;4719;river;0;Gulu - Hoima;;;;;;
2284;4718;river;0;Gulu - Arua;;;;;;
4718;4637;river;0;Arua - Gondokoro;;;;;;
4684;1053;river;0;Garbahaareey - Dooloow;;;;;;
4684;7449;river;0;Garbahaareey - Hargele;;;;;;
4684;4685;river;0;Garbahaareey - Luuq;;;;;;
4684;4687;river;0;Garbahaareey - Jilib;;;;;;
4683;4687;river;0;Afmadoow - Jilib;;;;;;
4683;7345;river;0;Afmadoow - Jamaame;;;;;;
1058;7345;river;0;Kismaayo - Jamaame;;;;;;
4687;7345;river;0;Jilib - Jamaame;;;;;;
4687;4686;river;0;Jilib - Marka;;;;;;
7344;4686;river;0;Qoryooley - Marka;;;;;;
7344;1056;river;0;Qoryooley - Muqdisho;;;;;;
4688;1056;river;0;Jowhaar - Muqdisho;;;;;;
4688;6938;river;0;Jowhaar - Cadale;;;;;;
4688;6939;river;0;Jowhaar - Mahadaay;;;;;;
7343;4689;river;0;Xuddur - Beledweyne;;;;;;
7343;6939;river;0;Xuddur - Mahadaay;;;;;;
4689;7449;river;0;Beledweyne - Hargele;;;;;;
1053;4714;river;0;Dooloow - Mandera;;;;;;
1053;4664;river;0;Dooloow - Mooyalee;;;;;;
4664;4661;river;0;Mooyalee - Filtu;;;;;;
4664;4663;river;0;Mooyalee - Negele Borana;;;;;;
4663;7448;river;0;Negele Borana - Yabelo;;;;;;
1053;7449;river;0;Dooloow - Hargele;;;;;;
1053;6539;river;0;Dooloow - Elkere;;;;;;
4661;6539;river;0;Filtu - Elkere;;;;;;
4661;4665;river;0;Filtu - Goba;;;;;;
4665;4663;river;0;Goba - Negele Borana;;;;;;
7449;4662;river;0;Hargele - Qabridahare;;;;;;
7449;1054;river;0;Hargele - Kelafo;;;;;;
7449;6541;river;0;Hargele - Imi;;;;;;
6539;6541;river;0;Elkere - Imi;;;;;;
6539;6540;river;0;Elkere - Fiq;;;;;;
4665;6540;river;0;Goba - Fiq;;;;;;
4665;1051;river;0;Goba - Harar;;;;;;
4665;4666;river;0;Goba - Adaamaa;;;;;;
4671;1047;river;0;Bonga - Bussa;;;;;;
4671;1052;river;0;Bonga - Dilla;;;;;;
4671;4670;river;0;Bonga - Hosaena;;;;;;
4670;1045;river;0;Hosaena - Jimma;;;;;;
4671;4646;river;0;Bonga - Pibor Post;;;;;;
4646;4669;river;0;Pibor Post - Gambela;;;;;;
4669;4647;river;0;Gambela - Akubu;;;;;;
1042;4675;river;0;Bahir Dar - Debre Tabor;;;;;;
1042;1044;river;0;Bahir Dar - Dessie;;;;;;
1042;1046;river;0;Bahir Dar - Addis Abäba;;;;;;
1042;4667;river;0;Bahir Dar - Naqamtee;;;;;;
1042;7445;river;0;Bahir Dar - Abadula;;;;;;
4672;7445;river;0;Dangur - Abadula;;;;;;
4672;2342;river;0;Dangur - Asosa;;;;;;
2342;4634;river;0;Asosa - ar-Rusayris;;;;;;
4674;4675;river;0;Lalibela - Debre Tabor;;;;;;
4674;1043;river;0;Lalibela - Gonder;;;;;;
1043;1048;river;0;Gonder - Mek'ele;;;;;;
4680;1048;river;0;Humera - Mek'ele;;;;;;
4680;4679;river;0;Humera - Axum;;;;;;
4680;7446;river;0;Humera - Sitona;;;;;;
4680;7346;river;0;Humera - Barentu;;;;;;
4680;1031;river;0;Humera - Kassala;;;;;;
1065;4637;river;0;Guba - Gondokoro;;;;;;
1065;2816;river;0;Guba - Kabuyita;;;;;;
1065;2334;river;0;Guba - Bur;;;;;;
2334;4644;river;0;Bur - Rumbik;;;;;;
2334;4645;river;0;Bur - Bentiu;;;;;;
4648;4645;river;0;Fangak - Bentiu;;;;;;
4648;4651;river;0;Fangak - Kodok;;;;;;
4648;4649;river;0;Fangak - Malakal;;;;;;
4647;4649;river;0;Akubu - Malakal;;;;;;
4651;4649;river;0;Kodok - Malakal;;;;;;
4651;4650;river;0;Kodok - ar-Rank;;;;;;
4636;4650;river;0;Kusti - ar-Rank;;;;;;
4636;1041;river;0;Kusti - Sannar;;;;;;
4636;1066;river;0;Kusti - al-Hartum;;;;;;
1066;1032;river;0;al-Hartum - Umm Durman;;;;;;
1066;2817;river;0;al-Hartum - al-Hartum Bahri;;;;;;
1066;7347;river;0;al-Hartum - Abu Hashim;;;;;;
1041;7347;river;0;Sannar - Abu Hashim;;;;;;
1041;4634;river;0;Sannar - ar-Rusayris;;;;;;
4634;4635;river;0;ar-Rusayris - Soda;;;;;;
1032;2817;river;0;Umm Durman - al-Hartum Bahri;;;;;;
1032;4631;river;0;Umm Durman - ad-Damr;;;;;;
4631;4630;river;0;ad-Damr - Marawi;;;;;;
4631;4628;river;0;ad-Damr - Atbara;;;;;;
4632;4628;river;0;Rera - Atbara;;;;;;
4632;1031;river;0;Rera - Kassala;;;;;;
1031;4633;river;0;Kassala - Qallabat;;;;;;
4630;4628;river;0;Marawi - Atbara;;;;;;
4630;4625;river;0;Marawi - Kurima;;;;;;
4625;4629;river;0;Kurima - ad-Dabba;;;;;;
4625;1029;river;0;Kurima - Dunqula;;;;;;
4625;4624;river;0;Kurima - Soleb;;;;;;
1028;4624;river;0;Wadi Halfa - Soleb;;;;;;
1028;4613;river;0;Wadi Halfa - Abu Sinbal;;;;;;
4613;4601;river;0;Abu Sinbal - Bir el-Morra;;;;;;
4613;1026;river;0;Abu Sinbal - Aswan;;;;;;
4612;1026;river;0;Idfu - Aswan;;;;;;
4612;1025;river;0;Idfu - al-Uqsur;;;;;;
4611;1025;river;0;Sawhaj - al-Uqsur;;;;;;
4611;4610;river;0;Sawhaj - Qina;;;;;;
1024;4610;river;0;Asyut - Qina;;;;;;
1024;4609;river;0;Asyut - Abnub;;;;;;
1023;4609;river;0;al-Minya - Abnub;;;;;;
1023;4608;river;0;al-Minya - al-Gabal et-Ter;;;;;;
4617;4608;river;0;Bani Suwaif - al-Gabal et-Ter;;;;;;
4617;903;river;0;Bani Suwaif - al-Qahira;;;;;;
904;903;river;0;al-Giza - al-Qahira;;;;;;
904;902;river;0;al-Giza - Dumyat;;;;;;
904;906;river;0;al-Giza - Tanta;;;;;;
906;907;river;0;Tanta - al-Iskandariyya;;;;;;
906;902;river;0;Tanta - Dumyat;;;;;;
;;;;;;;;;;
# Jordan;;;;;;;;;;
1803;7286;river;0;Madaba - Bir 'Asluj;;;;;;
1796;1797;river;0;'Amman - al-Quds;;;;;;
1796;7290;river;0;'Amman - Tabariya;;;;;;
;;;;;;;;;;
# New Guinea and Indonesia;;;;;;;;;;
5854;1675;river;0;Aworra - Daru;;;;;;
5854;1679;river;0;Aworra - Kiunga;;;;;;
1679;1675;river;0;Kiunga - Daru;;;;;;
1666;1667;river;0;Lae - Maun Hagen;;;;;;
1667;3113;river;0;Maun Hagen - Madang;;;;;;
3113;5859;river;0;Madang - Yamen;;;;;;
5859;1681;river;0;Yamen - Wewak;;;;;;
5859;5860;river;0;Yamen - Aitape;;;;;;
5860;5861;river;0;Aitape - Kopiago;;;;;;
5861;3112;river;0;Kopiago - Vanimo;;;;;;
5838;1674;river;0;Moroiemu - Merauke;;;;;;
5838;5835;river;0;Moroiemu - Abemarre;;;;;;
5840;1664;river;0;Sarmi - Bonoi;;;;;;
5840;2111;river;0;Sarmi - Wamena;;;;;;
2111;1665;river;0;Wamena - Hollandia;;;;;;
1665;5837;river;0;Hollandia - Oksibil;;;;;;
5837;5839;river;0;Oksibil - Arso;;;;;;
1648;5750;river;0;Tarakan - Tanjung Redeb;;;;;;
1648;1645;river;0;Tarakan - Longpura;;;;;;
1645;1762;river;0;Longpura - Malinau;;;;;;
5749;1649;river;0;Samarinda - Balikpapan;;;;;;
5749;5747;river;0;Samarinda - Muara Pahu;;;;;;
5747;1645;river;0;Muara Pahu - Longpura;;;;;;
1650;5757;river;0;Banjarmasin - Pulang Pisau;;;;;;
5757;5751;river;0;Pulang Pisau - Martapura;;;;;;
5751;5755;river;0;Martapura - Karangan;;;;;;
5755;5756;river;0;Karangan - Muara Teweh;;;;;;
5756;5753;river;0;Muara Teweh - Rangantamiang;;;;;;
5758;1642;river;0;Sekadau - Poentianak;;;;;;
5758;5762;river;0;Sekadau - Putussibau;;;;;;
5762;5759;river;0;Putussibau - Sintang;;;;;;
5762;5761;river;0;Putussibau - Semitau;;;;;;
5785;1356;river;0;Kuala Tungkal - Jambi;;;;;;
5785;5783;river;0;Kuala Tungkal - Muara Tembesi;;;;;;
5785;5784;river;0;Kuala Tungkal - Sungaipenuh;;;;;;
5784;5777;river;0;Sungaipenuh - Payakumbuh;;;;;;
5777;5778;river;0;Payakumbuh - Painan;;;;;;
5782;5779;river;0;Siak Sri Indrapura - Rengat;;;;;;
5782;5780;river;0;Siak Sri Indrapura - Taluk Kuantan;;;;;;
5780;1616;river;0;Taluk Kuantan - Pekanbaru;;;;;;
;;;;;;;;;;
# Turkey;;;;;;;;;;
# 1. Sakarya river;;;;;;;;;;
1158;4139;river;0;Eskisehir - Afyonkarahisar;;;;;;
1158;4145;river;0;Eskisehir - Kulu;;;;;;
1158;448;river;0;Eskisehir - Ankara;;;;;;
1158;4136;river;0;Eskisehir - Bolu;;;;;;
1158;4135;river;0;Eskisehir - Düzce;;;;;;
408;4135;river;0;Bursa - Düzce;;;;;;
7976;4135;river;0;Adapazari - Düzce;;;;;;
439;4135;river;0;Izmit - Düzce;;;;;;
;;;;;;;;;;
# 2. Kizilirmak;;;;;;;;;;
2879;7060;river;0;Sivas - Sarkisla;;;;;;
2879;4148;river;0;Sivas - Afsin;;;;;;
2879;2880;river;0;Sivas - Kayseri;;;;;;
7059;2880;river;0;Kirsehir - Kayseri;;;;;;
447;2880;river;0;Kirikkale - Kayseri;;;;;;
447;448;river;0;Kirikkale - Ankara;;;;;;
447;4137;river;0;Kirikkale - Çankiri;;;;;;
2881;4137;river;0;Çorum - Çankiri;;;;;;
2881;440;river;0;Çorum - Kastamonu;;;;;;
2881;4138;river;0;Çorum - Sinop;;;;;;
7351;4138;river;0;Amasya - Sinop;;;;;;
449;4138;river;0;Samsun - Sinop;;;;;;
;;;;;;;;;;
# 3. Euphrates;;;;;;;;;;
4128;1853;river;0;Imranli - Elazig;;;;;;
7060;1853;river;0;Sarkisla - Elazig;;;;;;
2882;1853;river;0;Malatya - Elazig;;;;;;
2882;4126;river;0;Malatya - Siverek;;;;;;
4147;4126;river;0;Adiyaman - Siverek;;;;;;
1855;4126;river;0;Gaziantep - Siverek;;;;;;
1855;2876;river;0;Gaziantep - Sanliurfa;;;;;;
7280;2876;river;0;Manbig - Sanliurfa;;;;;;
7280;7281;river;0;Manbig - 'Ayn-al-'Arab;;;;;;
7355;7281;river;0;as-Safirah - 'Ayn-al-'Arab;;;;;;
7355;1861;river;0;as-Safirah - ar-Raqqa;;;;;;
4151;1861;river;0;at-Taura - ar-Raqqa;;;;;;
4151;7276;river;0;at-Taura - Marqada;;;;;;
2885;7276;river;0;Dair az-Zur - Marqada;;;;;;
2885;4158;river;0;Dair az-Zur - Rawa;;;;;;
4157;4158;river;0;ar-Ramadi - Rawa;;;;;;
4157;7350;river;0;ar-Ramadi - al.-Falluga;;;;;;
1791;7350;river;0;al-Karbala' - al.-Falluga;;;;;;
1791;1865;river;0;al-Karbala' - Bagdad;;;;;;
1791;1864;river;0;al-Karbala' - al-Hillah;;;;;;
1806;1864;river;0;an-Najaf - al-Hillah;;;;;;
4162;1864;river;0;Samawah - al-Hillah;;;;;;
4162;1790;river;0;Samawah - an-Nasiriyyah;;;;;;
1823;1790;river;0;al-Basrah - an-Nasiriyyah;;;;;;
;;;;;;;;;;
# 4. Tigris;;;;;;;;;;
7069;4126;river;0;Bingöl - Siverek;;;;;;
7069;1854;river;0;Bingöl - Diyarbakir;;;;;;
4127;1854;river;0;Batman - Diyarbakir;;;;;;
4127;4125;river;0;Batman - Mardin;;;;;;
4127;2019;river;0;Batman - al-Qamisli;;;;;;
4156;2019;river;0;Dahuk - al-Qamisli;;;;;;
4156;4155;river;0;Dahuk - Tal 'Afar;;;;;;
4156;7977;river;0;Dahuk - Rawanduz;;;;;;
4156;710;river;0;Dahuk - Arbil;;;;;;
2496;710;river;0;al-Mausil - Arbil;;;;;;
2496;7349;river;0;al-Mausil - Mahmur;;;;;;
2496;4155;river;0;al-Mausil - Tal 'Afar;;;;;;
7349;4155;river;0;Mahmur - Tal 'Afar;;;;;;
7349;4158;river;0;Mahmur - Rawa;;;;;;
7977;4154;river;0;Rawanduz - as-Sulaimaniyya;;;;;;
710;4154;river;0;Arbil - as-Sulaimaniyya;;;;;;
710;1860;river;0;Arbil - Kirkuk;;;;;;
7349;1860;river;0;Mahmur - Kirkuk;;;;;;
7349;4159;river;0;Mahmur - Samarra';;;;;;
4158;4159;river;0;Rawa - Samarra';;;;;;
4160;4159;river;0;Tikrit - Samarra';;;;;;
4160;4161;river;0;Tikrit - Ba‘qubah;;;;;;
1865;4161;river;0;Bagdad - Ba‘qubah;;;;;;
1866;4161;river;0;al-Kut - Ba‘qubah;;;;;;
1866;1824;river;0;al-Kut - al-'Amarah;;;;;;
1790;1824;river;0;an-Nasiriyyah - al-'Amarah;;;;;;
;;;;;;;;;;
# Tigris+Euphrates joined;;;;;;;;;;
1823;1824;river;0;al-Basrah - al-'Amarah;;;;;;
1823;4212;river;0;al-Basrah - Abadan;;;;;;
;;;;;;;;;;
# russian Far East, Manchuria;;;;;;;;;;
# kolyma river;;;;;;;;;;
3563;3562;river;0;Srednekolymsk - Niznie Kresty;;;;;;
3564;3562;river;0;Zyrjanka - Niznie Kresty;;;;;;
;;;;;;;;;;
# Zeya, tributary of Amur;;;;;;;;;;
3550;3549;river;0;Kirovskij - Verhnezejsk;;;;;;
3551;3549;river;0;Zeja - Verhnezejsk;;;;;;
3545;3549;river;0;Vladimiro-Simanovskij - Verhnezejsk;;;;;;
3545;3547;river;0;Vladimiro-Simanovskij - Mazanovo;;;;;;
3545;1526;river;0;Vladimiro-Simanovskij - Kujbysevka-Vostocnaja;;;;;;
1525;1526;river;0;Blagovescensk - Kujbysevka-Vostocnaja;;;;;;
1525;5693;river;0;Blagovescensk - Lemontovka;;;;;;
;;;;;;;;;;
# tributary of Amur, Sungary river and it's tributaries;;;;;;;;;;
5656;2338;river;0;Qingyuan - Tonghua;;;;;;
1390;2338;river;0;Jilin - Tonghua;;;;;;
1390;5682;river;0;Jilin - Shulan;;;;;;
2241;5682;river;0;Changchun - Shulan;;;;;;
2241;2487;river;0;Changchun - Fuyu;;;;;;
5681;2487;river;0;Qianan - Fuyu;;;;;;
5676;2487;river;0;Zhaoyuan - Fuyu;;;;;;
5676;1379;river;0;Zhaoyuan - Ha'erbin;;;;;;
5675;1379;river;0;Zhaodong - Ha'erbin;;;;;;
5674;1379;river;0;Hulan - Ha'erbin;;;;;;
5674;5686;river;0;Hulan - Yanshou;;;;;;
5674;5685;river;0;Hulan - Binxian;;;;;;
